time,distance
1461396917.600848,0
1461396917.660874,-1
1461396917.720904,-1
1461396917.7809396,-1
1461396917.840964,0
1461396917.9010086,-1
1461396917.961032,0
1461396918.0210643,0
1461396918.0810893,0
1461396918.141142,0
1461396918.2011561,0
1461396918.2612362,0
1461396918.321224,0
1461396918.3812785,0
1461396918.4412968,0
1461396918.501351,-1
1461396918.5613782,-1
1461396918.6214054,0
1461396918.6814659,0
1461396918.741472,0
1461396918.8015099,0
1461396918.861539,-1
1461396918.9215536,0
1461396918.9816027,-1
1461396919.0416129,0
1461396919.1016319,0
1461396919.1616845,0
1461396919.221715,0
1461396919.2817233,0
1461396919.3417966,-1
1461396919.4018373,0
1461396919.4618433,0
1461396919.521888,-1
1461396919.5819461,0
1461396919.6419518,0
1461396919.702045,-1
1461396919.76204,0
1461396919.8220518,0
1461396919.8820784,0
1461396919.9421396,0
1461396920.0021574,0
1461396920.062188,0
1461396920.122224,0
1461396920.182246,0
1461396920.242284,-1
1461396920.3023257,-4
1461396920.3623385,0
1461396920.4223833,-1
1461396920.4825237,5
1461396920.5424576,0
1461396920.6024806,0
1461396920.6625109,0
1461396920.7225404,0
1461396920.7825577,-1
1461396920.8426034,0
1461396920.9026396,0
1461396920.9626672,0
1461396921.022705,0
1461396921.0829175,0
1461396921.1428397,0
1461396921.2028694,0
1461396921.2628708,-1
1461396921.3229191,0
1461396921.3830233,0
1461396921.4429803,0
1461396921.5030243,-1
1461396921.563112,0
1461396921.6231077,0
1461396921.6832287,-2
1461396921.7432158,-1
1461396921.8032453,-1
1461396921.8632174,-2
1461396921.923262,-2
1461396921.983378,-1
1461396922.04332,0
1461396922.1033611,-1
1461396922.1633768,0
1461396922.2234035,0
1461396922.2835321,0
1461396922.3434665,0
1461396922.4034665,-1
1461396922.463502,0
1461396922.5235186,0
1461396922.5835686,2
1461396922.6435857,0
1461396922.7036195,-1
1461396922.763649,0
1461396922.8237033,0
1461396922.8837245,-1
1461396922.9437492,-1
1461396923.0037887,-1
1461396923.0638103,0
1461396923.123848,0
1461396923.1838832,0
1461396923.2439039,0
1461396923.3039582,-1
1461396923.3639798,0
1461396923.423993,0
1461396923.4840674,0
1461396923.5441122,-4
1461396923.6041253,0
1461396923.6641495,-1
1461396923.7241724,0
1461396923.784231,-1
1461396923.844237,0
1461396923.9043205,-1
1461396923.964294,0
1461396924.0243351,0
1461396924.084398,0
1461396924.1444046,0
1461396924.2044594,0
1461396924.2645142,-1
1461396924.3245094,0
1461396924.3845549,0
1461396924.4445624,0
1461396924.5046232,0
1461396924.5646565,-1
1461396924.624666,-1
1461396924.68476,-1
1461396924.7447522,0
1461396924.804781,0
1461396924.86478,-1
1461396924.924824,-1
1461396924.9848783,-1
1461396925.0449088,-1
1461396925.1049366,-1
1461396925.164977,-1
1461396925.2250028,-1
1461396925.2850592,0
1461396925.3450615,0
1461396925.4051135,-1
1461396925.4651282,0
1461396925.5251644,-1
1461396925.5852282,-1
1461396925.645227,0
1461396925.7052932,0
1461396925.7652774,0
1461396925.8253374,0
1461396925.885354,0
1461396925.9453783,0
1461396926.005427,0
1461396926.0654423,0
1461396926.1254992,0
1461396926.1855338,-1
1461396926.2455523,0
1461396926.3055906,-1
1461396926.3656104,-1
1461396926.425658,-1
1461396926.4856727,0
1461396926.5459256,0
1461396926.6057544,-1
1461396926.6657944,0
1461396926.7258148,-1
1461396926.785837,0
1461396926.8458846,0
1461396926.9059184,-1
1461396926.9659712,-1
1461396927.0259874,0
1461396927.0860367,-1
1461396927.1460633,0
1461396927.2060957,0
1461396927.2661135,0
1461396927.3261583,-1
1461396927.386178,0
1461396927.4462087,0
1461396927.5062542,-1
1461396927.5662866,-1
1461396927.6263149,-1
1461396927.6863995,-1
1461396927.7463799,0
1461396927.8064198,-1
1461396927.8664448,0
1461396927.926482,0
1461396927.9865117,0
1461396928.0465288,0
1461396928.1065729,-1
1461396928.1666083,0
1461396928.2266371,-1
1461396928.2866666,-1
1461396928.3466873,0
1461396928.406743,0
1461396928.4667602,-1
1461396928.526801,0
1461396928.586857,-1
1461396928.6468582,0
1461396928.7069154,-1
1461396928.7669227,0
1461396928.826955,-1
1461396928.8869996,0
1461396928.9470248,-1
1461396929.0070667,0
1461396929.067084,-1
1461396929.127138,0
1461396929.1871579,0
1461396929.2471743,0
1461396929.3072402,-1
1461396929.367238,-1
1461396929.4273,-1
1461396929.487335,0
1461396929.547335,0
1461396929.6074522,-1
1461396929.6674423,0
1461396929.72747,0
1461396929.7874913,0
1461396929.8475049,0
1461396929.9075503,-1
1461396929.9675796,0
1461396930.027647,-1
1461396930.087664,0
1461396930.1476996,0
1461396930.207731,-1
1461396930.26774,0
1461396930.328103,0
1461396930.3878622,-1
1461396930.4478638,-1
1461396930.507893,0
1461396930.5679095,0
1461396930.6279633,0
1461396930.6879811,0
1461396930.7479932,0
1461396930.8080692,-1
1461396930.8680687,-1
1461396930.9281194,-1
1461396930.9881375,0
1461396931.048194,0
1461396931.108233,-1
1461396931.1682374,0
1461396931.2282877,-1
1461396931.2882988,0
1461396931.348428,-2
1461396931.4084034,-1
1461396931.4683974,-1
1461396931.5284433,0
1461396931.588482,0
1461396931.6484995,0
1461396931.7085505,-1
1461396931.7685711,-1
1461396931.8286068,-1
1461396931.8886504,0
1461396931.9486697,-1
1461396932.008723,-1
1461396932.0687258,0
1461396932.1287718,-1
1461396932.1888084,-1
1461396932.2488277,0
1461396932.3088782,-1
1461396932.368883,-1
1461396932.4289222,0
1461396932.4889646,0
1461396932.5490012,-1
1461396932.6090508,-1
1461396932.6690738,-1
1461396932.7290967,-1
1461396932.789119,0
1461396932.8491473,-1
1461396932.9091942,-1
1461396932.9692264,-1
1461396933.0292675,-1
1461396933.0893123,-1
1461396933.1493144,-1
1461396933.2093663,-1
1461396933.2693784,-1
1461396933.329441,0
1461396933.3894818,-1
1461396933.4494774,-1
1461396933.5095284,0
1461396933.5695417,0
1461396933.629591,0
1461396933.6896102,0
1461396933.7496295,-1
1461396933.8096998,-1
1461396933.8697267,-1
1461396933.9297917,-1
1461396933.989801,-1
1461396934.0498157,-1
1461396934.1098602,-1
1461396934.1698725,-1
1461396934.229903,-1
1461396934.289956,-1
1461396934.3499773,0
1461396934.4100266,0
1461396934.4700303,-1
1461396934.5300932,0
1461396934.590115,0
1461396934.6501462,-1
1461396934.7101972,-1
1461396934.7702012,-1
1461396934.8302298,0
1461396934.890288,-1
1461396934.9503124,-1
1461396935.0103548,-1
1461396935.0705612,-1
1461396935.1304061,-1
1461396935.1904452,-1
1461396935.2504656,0
1461396935.3105094,0
1461396935.370538,0
1461396935.4306152,-1
1461396935.4906256,0
1461396935.5506449,0
1461396935.6106918,-1
1461396935.6707022,-1
1461396935.7307255,-1
1461396935.7907562,-1
1461396935.850808,-1
1461396935.9108288,-1
1461396935.9708402,-1
1461396936.030908,-1
1461396936.0909488,-1
1461396936.1509602,-1
1461396936.211004,-1
1461396936.2710013,0
1461396936.3310757,-1
1461396936.3910923,-1
1461396936.4511282,-1
1461396936.511177,0
1461396936.5711915,0
1461396936.6312325,-1
1461396936.6912715,0
1461396936.751309,-1
1461396936.8113375,0
1461396936.8713682,0
1461396936.931382,-1
1461396936.9914467,-1
1461396937.0514734,-1
1461396937.1114905,-1
1461396937.1715367,-1
1461396937.231556,-1
1461396937.2916002,-1
1461396937.3516202,0
1461396937.411674,-1
1461396937.4716685,0
1461396937.5317135,-1
1461396937.591756,-1
1461396937.651775,-1
1461396937.7118437,-1
1461396937.771844,-1
1461396937.8318758,-1
1461396937.8919082,-1
1461396937.951945,-1
1461396938.0119736,-1
1461396938.0719886,-1
1461396938.1320505,-1
1461396938.1920981,-1
1461396938.252104,-1
1461396938.312153,-1
1461396938.3721986,-1
1461396938.4322066,-1
1461396938.4922502,-1
1461396938.5522668,-3
1461396938.6123292,-3
1461396938.6723409,-1
1461396938.732369,-1
1461396938.7924092,-1
1461396938.852427,0
1461396938.9124615,0
1461396938.9724824,-1
1461396939.0325212,-1
1461396939.092566,0
1461396939.152591,-1
1461396939.2126508,0
1461396939.2726605,0
1461396939.3326921,-1
1461396939.3927784,0
1461396939.4528034,-1
1461396939.512847,-1
1461396939.572858,0
1461396939.632908,-1
1461396939.6929574,0
1461396939.7530036,-1
1461396939.8130217,-1
1461396939.8730497,-1
1461396939.933064,-1
1461396939.9931011,-4
1461396940.053144,-1
1461396940.1131935,-4
1461396940.1732333,-2
1461396940.2332327,-1
1461396940.2932596,-4
1461396940.3532734,-1
1461396940.4134138,-1
1461396940.4733562,-1
1461396940.5333927,-2
1461396940.5934286,-1
1461396940.6534758,0
1461396940.713477,-1
1461396940.773481,-1
1461396940.8335075,-1
1461396940.8935332,0
1461396940.95357,-1
1461396941.0136187,-1
1461396941.0736344,-1
1461396941.1336849,-1
1461396941.1937387,-1
1461396941.2537584,-1
1461396941.3137772,-1
1461396941.373823,0
1461396941.4338243,-1
1461396941.4938893,-1
1461396941.553905,-1
1461396941.6139433,-1
1461396941.6739867,-1
1461396941.7339923,-1
1461396941.7940528,-1
1461396941.854075,-1
1461396941.9140968,-1
1461396941.974153,-1
1461396942.034156,0
1461396942.0942266,-6
1461396942.1542325,-1
1461396942.21427,-1
1461396942.2742844,-1
1461396942.3343122,-1
1461396942.3943772,0
1461396942.4543974,-1
1461396942.514491,-2
1461396942.5744686,-1
1461396942.6344926,-1
1461396942.6945527,-1
1461396942.754574,-2
1461396942.8146033,-2
1461396942.8746202,-1
1461396942.9346464,0
1461396942.9946887,-1
1461396943.0547137,-1
1461396943.1147687,-1
1461396943.1747847,-1
1461396943.234816,-1
1461396943.294855,-1
1461396943.3548877,-1
1461396943.414929,-1
1461396943.474946,-1
1461396943.5349915,-1
1461396943.5950003,0
1461396943.6550496,-1
1461396943.7151043,-1
1461396943.775105,-1
1461396943.8351502,-1
1461396943.8952324,-2
1461396943.9552224,-1
1461396944.0152302,-1
1461396944.0750427,0
1461396944.1350694,0
1461396944.1951084,0
1461396944.2551355,0
1461396944.315156,0
1461396944.3752027,0
1461396944.4352422,0
1461396944.495274,0
1461396944.5555263,-1
1461396944.6155796,-1
1461396944.6756175,-1
1461396944.7356768,-1
1461396944.7957015,-1
1461396944.8557167,-2
1461396944.9157228,-1
1461396944.9757807,-1
1461396945.0357945,0
1461396945.096033,-1
1461396945.155897,-1
1461396945.215903,-1
1461396945.2759175,-1
1461396945.3359616,0
1461396945.3959873,-1
1461396945.4560337,-1
1461396945.5160737,-1
1461396945.5760837,-1
1461396945.6361332,-1
1461396945.6961932,-1
1461396945.7561955,-1
1461396945.8162234,-1
1461396945.8762689,-1
1461396945.9362762,-1
1461396945.9963138,-1
1461396946.0563648,-1
1461396946.11639,-1
1461396946.17644,-1
1461396946.2364447,-1
1461396946.2965095,-1
1461396946.3565216,0
1461396946.4165921,-1
1461396946.4765887,-1
1461396946.5366466,-1
1461396946.5966628,-1
1461396946.6566932,-1
1461396946.7167227,-1
1461396946.776749,-1
1461396946.8367872,0
1461396946.8968294,-1
1461396946.956852,-1
1461396947.0168903,-2
1461396947.0768983,-1
1461396947.1369576,-1
1461396947.1969981,-1
1461396947.257009,-1
1461396947.317053,-2
1461396947.3770897,0
1461396947.4371178,-1
1461396947.497181,-1
1461396947.557176,-1
1461396947.617248,-1
1461396947.6772566,-2
1461396947.737307,-1
1461396947.79732,-1
1461396947.857364,-1
1461396947.9173954,-1
1461396947.977391,-1
1461396948.0374444,-1
1461396948.0974808,-1
1461396948.1575356,0
1461396948.217569,-2
1461396948.277569,-1
1461396948.3376071,-1
1461396948.3976362,-1
1461396948.457677,0
1461396948.5177143,-1
1461396948.5777261,-1
1461396948.6378024,-2
1461396948.697812,-1
1461396948.757842,-1
1461396948.8178735,-2
1461396948.877909,-1
1461396948.9379168,-1
1461396948.99796,-1
1461396949.0579941,-1
1461396949.1180422,-2
1461396949.1780796,0
1461396949.2380846,-1
1461396949.298138,-1
1461396949.358168,-1
1461396949.4181988,-1
1461396949.4782412,-1
1461396949.5382614,-1
1461396949.5982962,-2
1461396949.6583405,-1
1461396949.7183654,-2
1461396949.778388,-1
1461396949.8384244,-1
1461396949.8984675,-1
1461396949.9584827,-1
1461396950.018537,-1
1461396950.0785246,-1
1461396950.1385758,-1
1461396950.1986408,-1
1461396950.258652,-1
1461396950.3186836,-1
1461396950.3787348,-1
1461396950.4387476,-1
1461396950.4988265,-1
1461396950.5588136,-1
1461396950.6188796,-2
1461396950.6788855,-1
1461396950.7389286,-1
1461396950.7989514,0
1461396950.8589802,-1
1461396950.9190288,-1
1461396950.9790332,-1
1461396951.0390823,-1
1461396951.099121,-1
1461396951.1591654,-2
1461396951.2191913,-1
1461396951.279183,-1
1461396951.3392286,-1
1461396951.3993044,-1
1461396951.4593103,-1
1461396951.519364,-2
1461396951.5793538,-1
1461396951.639439,-1
1461396951.6994677,-1
1461396951.7594864,-2
1461396951.8195188,-2
1461396951.8795397,-2
1461396951.93958,-1
1461396951.999607,-1
1461396952.0596352,-1
1461396952.1196725,-7
1461396952.1797247,-1
1461396952.239728,-1
1461396952.2997777,-1
1461396952.359808,-1
1461396952.4198475,-2
1461396952.4798577,-1
1461396952.5399017,-1
1461396952.5999312,-1
1461396952.6599853,-2
1461396952.720025,-1
1461396952.780027,-1
1461396952.8400626,-1
1461396952.900108,-1
1461396952.9601371,-2
1461396953.0201705,-1
1461396953.0801728,-1
1461396953.1402524,-1
1461396953.200272,-1
1461396953.2603073,-2
1461396953.3203385,-1
1461396953.3803606,0
1461396953.4404109,-1
1461396953.5004559,-1
1461396953.5604653,-1
1461396953.6205063,-1
1461396953.6805315,-2
1461396953.7405598,-1
1461396953.8005908,-1
1461396953.860625,-2
1461396953.9207087,-2
1461396953.9806874,-1
1461396954.0407093,0
1461396954.1007774,-1
1461396954.1608062,-1
1461396954.2208185,-1
1461396954.280851,-1
1461396954.340882,0
1461396954.4009488,-1
1461396954.4609945,-1
1461396954.520996,0
1461396954.5810282,-1
1461396954.6410575,-2
1461396954.7011058,-1
1461396954.761108,-2
1461396954.8211377,-1
1461396954.8811839,-1
1461396954.941207,-1
1461396955.00124,-1
1461396955.0612774,-1
1461396955.121535,-1
1461396955.1813462,-1
1461396955.2413857,-1
1461396955.3013988,-1
1461396955.3614614,-1
1461396955.4214983,-1
1461396955.4814892,-1
1461396955.5415554,-1
1461396955.6015902,-2
1461396955.6616216,-2
1461396955.7216585,-1
1461396955.7816644,-1
1461396955.8417082,-1
1461396955.9017491,-1
1461396955.961785,-1
1461396956.0218315,-1
1461396956.0818338,-1
1461396956.1418977,-1
1461396956.2018979,-1
1461396956.2619586,-2
1461396956.3219898,-1
1461396956.3819907,-1
1461396956.4420433,-1
1461396956.5020661,-2
1461396956.5621176,-1
1461396956.6221502,-2
1461396956.6821702,-1
1461396956.7421954,-1
1461396956.8022294,-1
1461396956.8622904,-2
1461396956.9223034,-1
1461396956.982317,-1
1461396957.0423713,-1
1461396957.1023865,-1
1461396957.1624334,-1
1461396957.2224545,-2
1461396957.2824738,-2
1461396957.3425267,-1
1461396957.4025528,-1
1461396957.4625814,-1
1461396957.522621,-2
1461396957.5826602,-1
1461396957.6426861,-1
1461396957.7027721,-2
1461396957.7628217,-2
1461396957.8228374,-2
1461396957.8829465,-1
1461396957.9428973,-1
1461396958.0029163,-1
1461396958.0629525,-1
1461396958.1229918,-1
1461396958.1831496,-2
1461396958.2430859,-1
1461396958.3031697,-2
1461396958.3631344,-1
1461396958.4231496,0
1461396958.4833107,-3
1461396958.5432367,-3
1461396958.603247,-4
1461396958.6633627,-1
1461396958.723321,-1
1461396958.7833922,-1
1461396958.843397,-1
1461396958.9034672,-2
1461396958.9634497,-1
1461396959.0234916,-1
1461396959.0835252,-1
1461396959.1435091,-2
1461396959.2035577,-2
1461396959.2635527,0
1461396959.3236086,-1
1461396959.3836396,0
1461396959.4436789,-1
1461396959.503699,-1
1461396959.5637422,-1
1461396959.6237822,-1
1461396959.6838286,-1
1461396959.7438555,-2
1461396959.8038611,-1
1461396959.8639104,-1
1461396959.9239452,-1
1461396959.9839454,-1
1461396960.0439954,-1
1461396960.1040413,-2
1461396960.1640918,-2
1461396960.2241027,-1
1461396960.2841225,-1
1461396960.3441842,-1
1461396960.4041934,-1
1461396960.4642332,-2
1461396960.5242648,-1
1461396960.5842843,-2
1461396960.6443183,-1
1461396960.704359,-1
1461396960.7643914,-2
1461396960.8244228,-2
1461396960.8844566,-1
1461396960.944484,-2
1461396961.0045605,-2
1461396961.064571,-2
1461396961.1245852,-1
1461396961.184628,-2
1461396961.244648,-1
1461396961.3046963,-2
1461396961.3647287,-2
1461396961.4247499,-2
1461396961.4847727,-1
1461396961.5448174,-1
1461396961.6048543,-2
1461396961.6649091,-2
1461396961.724931,-2
1461396961.7849536,-1
1461396961.8449874,-1
1461396961.9050303,-1
1461396961.9650552,-1
1461396962.0250852,-1
1461396962.085117,-2
1461396962.145166,-5
1461396962.205188,-1
1461396962.2652097,-2
1461396962.3252366,-1
1461396962.385266,-2
1461396962.4452918,-1
1461396962.505345,-2
1461396962.5653799,-2
1461396962.6254132,-1
1461396962.6854692,-2
1461396962.745466,-1
1461396962.8055105,-2
1461396962.8655436,-2
1461396962.9255793,-2
1461396962.9855998,-1
1461396963.0456164,-1
1461396963.1056726,-1
1461396963.1657264,-2
1461396963.2257288,-1
1461396963.2857497,-1
1461396963.345795,-1
1461396963.405834,-2
1461396963.4658577,-1
1461396963.525914,-2
1461396963.5859196,-2
1461396963.6459625,-1
1461396963.7060356,-1
1461396963.766023,-1
1461396963.8260686,-1
1461396963.8860946,-1
1461396963.9461315,-1
1461396964.0061805,-2
1461396964.0662029,-2
1461396964.1262162,-2
1461396964.1862702,-2
1461396964.246331,-2
1461396964.3063514,-1
1461396964.3663704,-1
1461396964.4264119,-1
1461396964.4864454,-2
1461396964.5464692,-1
1461396964.6065102,-2
1461396964.666564,-1
1461396964.7265599,-1
1461396964.7866082,-2
1461396964.846621,-1
1461396964.9066787,-2
1461396964.9666777,-2
1461396965.0267222,-2
1461396965.0867374,-2
1461396965.147013,-2
1461396965.2068195,-1
1461396965.2668383,-2
1461396965.3268816,-1
1461396965.3869083,-1
1461396965.4469383,-1
1461396965.506995,-2
1461396965.5670025,-2
1461396965.627046,-1
1461396965.6870697,-2
1461396965.7471142,-1
1461396965.807133,-2
1461396965.867176,-2
1461396965.927195,-2
1461396965.9872265,-1
1461396966.0472593,-1
1461396966.1073022,-2
1461396966.1673477,-2
1461396966.227373,-1
1461396966.2873783,-1
1461396966.3474238,-1
1461396966.4074683,-2
1461396966.4674895,-2
1461396966.5275254,-2
1461396966.5875952,-2
1461396966.647586,-1
1461396966.7076426,-1
