time,distance,uavangle,height
1461464362.5246847,-95,0,56
1461464362.5847208,-96,0,56
1461464362.644811,-100,-1,55
1461464362.7048202,-98,0,56
1461464362.7648335,-97,-1,56
1461464362.824838,-96,0,56
1461464362.884952,-100,-1,56
1461464362.9449866,-98,0,56
1461464363.0049765,-97,0,57
1461464363.0650058,-96,0,56
1461464363.1250126,-100,-1,56
1461464363.1850283,-96,0,56
1461464363.2450726,-98,-1,56
1461464363.3051405,-97,0,56
1461464363.3651967,-96,-1,56
1461464363.4251919,-95,1,56
1461464363.4852014,-97,0,56
1461464363.5452285,-98,0,56
1461464363.6052866,-98,-1,56
1461464363.665357,-98,-1,56
1461464363.7254748,-96,0,56
1461464363.7853627,-97,0,56
1461464363.845393,-97,0,56
1461464363.9054573,-98,-1,56
1461464363.965497,-96,0,56
1461464364.0256867,-96,0,56
1461464364.085528,-97,0,56
1461464364.1455438,-98,0,56
1461464364.2055733,-97,0,56
1461464364.2656357,-96,0,56
1461464364.3256552,-96,0,56
1461464364.3856862,-100,-1,56
1461464364.445712,-98,0,56
1461464364.505782,-98,0,56
1461464364.5658135,-97,0,59
1461464364.6258202,-96,-1,56
1461464364.6858513,-98,0,55
1461464364.7458658,-99,-1,56
1461464364.8058918,-98,0,56
1461464364.8659203,-97,0,57
1461464364.9259875,-96,0,59
1461464364.9859865,-98,0,56
1461464365.0460155,-98,0,56
1461464365.1060581,-98,0,56
1461464365.1660802,-97,0,56
1461464365.2261286,-97,0,57
1461464365.2861478,-98,0,56
1461464365.3461888,-98,0,56
1461464365.4062154,-97,1,56
1461464365.4663994,-98,0,56
1461464365.5262892,-97,0,56
1461464365.5863163,-99,-1,56
1461464365.6463516,-99,-1,57
1461464365.7063851,-98,0,56
1461464365.766382,-98,0,56
1461464365.8264554,-96,0,56
1461464365.886506,-99,-1,56
1461464365.9465342,-99,0,56
1461464366.0065362,-99,-1,56
1461464366.0665753,-98,0,56
1461464366.1266134,-97,0,56
1461464366.1866517,-99,-1,56
1461464366.2466545,-99,0,56
1461464366.3066993,-99,-1,56
1461464366.3667226,-98,0,56
1461464366.4267917,-98,-1,56
1461464366.4867952,-99,0,56
1461464366.5468705,-100,-1,56
1461464366.606878,-99,0,56
1461464366.666887,-98,0,56
1461464366.7269406,-98,0,56
1461464366.7869654,-98,0,56
1461464366.8469822,-100,-1,56
1461464366.907054,-99,0,56
1461464366.9670563,-99,-1,56
1461464367.027056,-98,0,56
1461464367.0871425,-99,-1,56
1461464367.1471424,-99,0,56
1461464367.2074552,-99,0,57
1461464367.2674232,-99,-1,56
1461464367.3274808,-98,0,56
1461464367.3874042,-99,0,56
1461464367.4474857,-100,-1,56
1461464367.5074143,-99,0,56
1461464367.5674524,-99,0,56
1461464367.6275818,-98,0,56
1461464367.6874962,-99,0,56
1461464367.747521,-99,0,56
1461464367.8076522,-100,-1,56
1461464367.867673,-99,-1,56
1461464367.9278376,-99,-1,53
1461464367.987758,-100,0,57
1461464368.0478065,-100,0,56
1461464368.1077003,-100,0,56
1461464368.1677504,-99,0,56
1461464368.2278976,-99,-1,56
1461464368.2878432,-106,0,56
1461464368.3478513,-100,0,56
1461464368.4080377,-100,0,56
1461464368.4679198,-100,-1,56
1461464368.528093,-99,-1,56
1461464368.5879636,-100,0,56
1461464368.6480732,-104,0,56
1461464368.7080128,-99,1,56
1461464368.7680323,-100,-1,56
1461464368.8282075,-100,-1,57
1461464368.8882165,-102,-1,56
1461464368.948321,-99,0,56
1461464369.0081582,-99,0,56
1461464369.068174,-99,0,56
1461464369.1282623,-98,0,56
1461464369.188218,-101,-1,56
1461464369.2482831,-99,2,56
1461464369.3083081,-100,-1,57
1461464369.3683207,-99,0,56
1461464369.42836,-99,0,56
1461464369.488387,-102,-1,56
1461464369.5484595,-101,0,56
1461464369.6084704,-100,-1,56
1461464369.6684883,-100,0,56
1461464369.7285726,-100,-1,56
1461464369.7885528,-101,0,56
1461464369.8486106,-101,0,56
1461464369.9086363,-101,-1,56
1461464369.9686563,-101,-1,56
1461464370.0286784,-99,1,56
1461464370.088698,-102,0,57
1461464370.148724,-102,-1,56
1461464370.2088952,-101,-1,56
1461464370.2687976,-100,-1,56
1461464370.3288403,-100,0,56
1461464370.38887,-102,0,56
1461464370.4489374,-101,-1,57
1461464370.5089402,-99,2,56
1461464370.5689602,-100,0,56
1461464370.6294096,-87,0,56
1461464370.689197,-102,-1,56
1461464370.74911,-103,-1,56
1461464370.8091238,-100,0,56
1461464370.869496,-100,-1,56
1461464370.9291725,-101,-1,56
1461464370.989172,-102,0,56
1461464371.049237,-102,0,56
1461464371.109277,-100,2,56
1461464371.169428,-118,-1,56
1461464371.229324,-100,0,57
1461464371.289343,-102,0,56
1461464371.3493729,-101,0,56
1461464371.4094532,-102,-1,56
1461464371.4694629,-100,0,56
1461464371.5294743,-100,1,56
1461464371.5894973,-102,-1,56
1461464371.6495264,-102,0,56
1461464371.7095788,-102,0,56
1461464371.7695963,-100,0,56
1461464371.829631,-101,-1,56
1461464371.8896534,-102,0,56
1461464371.9496849,-102,0,56
1461464372.0097034,-101,0,56
1461464372.069758,-100,0,56
1461464372.1298048,-101,0,56
1461464372.1898186,-102,0,57
1461464372.2498493,-102,0,56
1461464372.3098733,-102,0,56
1461464372.3699548,-101,-1,56
1461464372.4301193,-100,0,56
1461464372.489998,-103,-1,56
1461464372.550023,-103,-1,56
1461464372.610064,-117,0,56
1461464372.670111,-101,0,56
1461464372.730123,-100,0,56
1461464372.7901452,-102,0,56
1461464372.8501692,-103,0,56
1461464372.9102366,-102,0,56
1461464372.970254,-102,-1,56
1461464373.030302,-102,0,56
1461464373.0902917,-103,0,56
1461464373.1503253,-103,0,56
1461464373.2103512,-102,0,56
1461464373.2704003,-102,0,56
1461464373.3304389,-101,-1,56
1461464373.3904526,-103,0,57
1461464373.450483,-104,-1,56
1461464373.5105753,-103,0,56
1461464373.5705826,-102,0,56
1461464373.6306443,-103,0,56
1461464373.6906333,-104,-1,56
1461464373.750643,-104,-1,56
1461464373.8106687,-102,1,56
1461464373.8707716,-102,0,56
1461464373.9307792,-103,2,56
1461464373.9907775,-103,0,56
1461464374.0508018,-103,0,56
1461464374.1108317,-103,0,56
1461464374.1709795,-103,-1,56
1461464374.2309308,-101,0,56
1461464374.2909417,-103,-1,56
1461464374.3509746,-104,-1,56
1461464374.411001,-103,0,56
1461464374.4710228,-102,0,57
1461464374.5310814,-102,0,56
1461464374.5910883,-104,-1,56
1461464374.65111,-104,0,56
1461464374.711149,-103,0,56
1461464374.7711775,-102,0,56
1461464374.831241,-101,0,56
1461464374.8913195,-104,0,56
1461464374.9512923,-104,0,56
1461464375.0113049,-103,0,56
1461464375.0713453,-102,0,56
1461464375.131362,-102,0,56
1461464375.1914122,-103,0,56
1461464375.2514405,-103,0,56
1461464375.3114607,-104,-1,56
1461464375.371561,-104,-1,56
1461464375.431571,-103,0,56
1461464375.4915833,-104,0,56
1461464375.5516043,-105,-1,56
1461464375.6116266,-104,-1,56
1461464375.6716516,-104,-1,56
1461464375.7317169,-104,0,56
1461464375.7917283,-104,0,56
1461464375.851775,-105,-1,56
1461464375.9119108,-100,0,56
1461464375.971826,-104,-1,56
1461464376.0318415,-103,0,57
1461464376.091907,-107,0,56
1461464376.1519642,-104,0,56
1461464376.2119634,-103,0,56
1461464376.2720032,-104,0,56
1461464376.332077,-105,-1,56
1461464376.392256,-107,-1,56
1461464376.4521227,-105,-1,57
1461464376.5121014,-104,0,56
1461464376.5721397,-104,-1,56
1461464376.6321683,-103,0,56
1461464376.6921906,-104,1,57
1461464376.7522488,-104,0,56
1461464376.8122606,-104,0,56
1461464376.8723307,-104,0,56
1461464376.9323466,-103,0,57
1461464376.9923477,-105,0,56
1461464377.0524042,-105,-1,56
1461464377.1124098,-105,0,56
1461464377.1724484,-104,-1,56
1461464377.2324855,-104,0,57
1461464377.292504,-105,0,56
1461464377.3530872,-104,2,56
1461464377.4126115,-105,-1,56
1461464377.4726262,-104,0,56
1461464377.5326362,-103,1,56
1461464377.593416,-106,0,56
1461464377.6527483,-106,-1,56
1461464377.7127779,-105,0,56
1461464377.7727773,-105,-1,56
1461464377.8328216,-106,-1,56
1461464377.8928812,-106,0,56
1461464377.9529254,-105,0,56
1461464378.0129373,-104,0,52
1461464378.0729332,-104,0,56
1461464378.1329675,-105,0,56
1461464378.1929827,-106,0,56
1461464378.253077,-106,0,56
1461464378.3130736,-105,0,56
1461464378.3730981,-104,0,56
1461464378.4331555,-106,0,56
1461464378.4931493,-106,0,56
1461464378.5532122,-106,0,56
1461464378.6132264,-105,0,56
1461464378.6732483,-105,-1,57
1461464378.7332845,-105,-1,56
1461464378.7933037,-106,0,56
1461464378.853373,-106,0,56
1461464378.913425,-105,0,55
1461464378.9734278,-105,-1,56
1461464379.0334733,-107,-1,56
1461464379.0935383,-107,0,56
1461464379.1535838,-106,0,56
1461464379.2135687,-106,-1,56
1461464379.2735946,-105,-1,56
1461464379.3336108,-106,0,57
1461464379.393638,-107,0,57
1461464379.453649,-106,0,56
1461464379.5137217,-106,-1,56
1461464379.573851,-108,-2,56
1461464379.6338077,-110,1,56
1461464379.6939328,-104,0,56
1461464379.7538793,-107,0,55
1461464379.813884,-107,-1,56
1461464379.873937,-104,0,56
1461464379.9339232,-108,-1,56
1461464379.9939399,-107,0,56
1461464380.0539832,-106,0,56
1461464380.1140292,-106,0,56
1461464380.1740541,-105,0,56
1461464380.234089,-107,0,56
1461464380.294096,-107,0,56
1461464380.3541613,-107,0,56
1461464380.414161,-106,0,57
1461464380.4742367,-105,0,56
1461464380.5342467,-108,-1,56
1461464380.594259,-107,0,56
1461464380.6542892,-107,0,56
1461464380.714357,-106,0,56
1461464380.774377,-106,-1,56
1461464380.8344288,-107,-1,56
1461464380.8944187,-108,0,56
1461464380.9544683,-108,-1,56
1461464381.0145338,-109,0,56
1461464381.07455,-106,0,56
1461464381.1345606,-109,0,56
1461464381.1945834,-109,-1,56
1461464381.254617,-111,1,56
1461464381.314642,-107,0,55
1461464381.3746986,-107,-1,56
1461464381.434728,-109,0,56
1461464381.494736,-108,0,56
1461464381.5548532,-108,0,56
1461464381.6148186,-107,-1,56
1461464381.674861,-106,0,56
1461464381.7348897,-108,0,56
1461464381.7948933,-108,0,56
1461464381.8549368,-107,0,56
1461464381.9150915,-108,-1,56
1461464381.9750576,-106,0,56
1461464382.0350513,-108,0,56
1461464382.0951047,-108,0,56
1461464382.1551168,-108,0,56
1461464382.2151432,-107,0,56
1461464382.2751524,-107,0,56
1461464382.3352635,-133,0,56
1461464382.3952332,-109,-1,56
1461464382.4552565,-108,0,56
1461464382.5152912,-107,-1,56
1461464382.5753043,-107,0,57
1461464382.635355,-108,0,56
1461464382.6953888,-108,0,56
1461464382.7553954,-109,-1,56
1461464382.8154285,-114,0,56
1461464382.8755217,-107,0,56
1461464382.9355648,-110,-1,56
1461464382.995553,-108,0,56
1461464383.055574,-109,0,56
1461464383.1155872,-107,0,56
1461464383.1756227,-107,0,56
1461464383.2357292,-108,0,54
1461464383.295734,-110,-1,57
1461464383.3557317,-108,0,57
1461464383.4157798,-109,-1,41
1461464383.4757848,-108,0,54
1461464383.5358555,-109,0,55
1461464383.5958807,-109,0,57
1461464383.6559322,-110,-1,56
1461464383.7159567,-109,-1,56
1461464383.7759593,-108,-1,56
1461464383.8360193,-108,1,56
1461464383.8960588,-109,0,56
1461464383.9560633,-108,0,56
1461464384.016062,-109,0,56
1461464384.0761132,-108,0,56
1461464384.1361694,-110,-1,56
1461464384.19621,-109,0,56
1461464384.256245,-109,-1,56
1461464384.3164866,-102,-2,56
1461464384.376262,-108,0,56
1461464384.436304,-110,-1,56
1461464384.4963448,-109,0,56
1461464384.5564091,-109,-1,57
1461464384.616419,-109,0,56
1461464384.6764276,-108,0,56
1461464384.7365155,-118,0,56
1461464384.7965295,-110,0,56
1461464384.8565555,-109,-1,56
1461464384.916572,-109,-1,56
1461464384.9765868,-108,0,56
1461464385.0366662,-110,0,56
1461464385.0966926,-110,0,47
1461464385.156725,-110,-1,56
1461464385.2167165,-109,0,56
1461464385.2767437,-108,1,56
1461464385.3367918,-110,-1,56
1461464385.3968031,-110,0,56
1461464385.4568589,-109,0,56
1461464385.5168707,-108,1,56
1461464385.5769022,-109,-1,56
1461464385.6369426,-110,0,56
1461464385.6970036,-110,0,56
1461464385.7570229,-109,0,57
1461464385.8170302,-109,0,56
1461464385.8770778,-109,0,56
1461464385.937095,-111,-1,56
1461464385.997126,-109,1,56
1461464386.0571694,-110,0,56
1461464386.117332,-108,0,56
1461464386.1773255,-109,0,56
1461464386.2373366,-111,-1,56
1461464386.2980955,-111,0,56
1461464386.357427,-110,0,56
1461464386.4175215,-109,0,56
1461464386.477488,-110,-1,56
1461464386.5375037,-111,-1,56
1461464386.5975192,-110,0,56
1461464386.6575413,-110,0,56
1461464386.7176914,-110,-1,56
1461464386.7776875,-109,-1,56
1461464386.8376634,-111,0,56
1461464386.897702,-111,0,56
1461464386.9577265,-110,0,56
1461464387.0178337,-109,0,56
1461464387.0778053,-110,-1,56
1461464387.1377833,-110,1,56
1461464387.1978366,-110,1,56
1461464387.2578676,-110,0,56
1461464387.3179939,-111,-1,56
1461464387.3781211,-109,0,56
1461464387.4379761,-112,0,56
1461464387.4980607,-112,0,56
1461464387.5580602,-111,0,56
1461464387.6181726,-109,0,56
1461464387.6791372,-109,-1,56
1461464387.7382188,-111,0,57
1461464387.7981617,-112,-2,56
1461464387.858245,-108,0,56
1461464387.9183161,-107,0,56
1461464387.978216,-109,0,56
1461464388.03839,-112,-1,56
1461464388.0982454,-112,0,56
1461464388.1582677,-112,-1,56
1461464388.2183247,-110,0,56
1461464388.278346,-109,0,56
1461464388.338369,-111,0,56
1461464388.3983877,-112,0,56
1461464388.4585373,-111,0,56
1461464388.5185242,-110,0,57
1461464388.5786898,-108,1,56
1461464388.638575,-112,0,56
1461464388.6986916,-111,0,56
1461464388.7585838,-110,1,56
1461464388.8186529,-111,0,56
1461464388.8787086,-110,0,56
1461464388.9387212,-112,-1,56
1461464388.9987497,-113,-1,57
1461464389.0587592,-111,0,56
1461464389.1188445,-111,0,56
1461464389.178849,-110,0,56
1461464389.2388694,-112,0,56
1461464389.2989159,-113,0,56
1461464389.358923,-112,-1,56
1461464389.418951,-111,0,57
1461464389.4791949,-113,0,56
1461464389.5390627,-112,0,56
1461464389.5990372,-112,0,56
1461464389.6590753,-112,0,56
1461464389.7191083,-111,0,56
1461464389.7791622,-111,-1,56
1461464389.8391821,-112,0,57
1461464389.8992198,-113,-1,56
1461464389.9592292,-112,0,56
1461464390.0193014,-112,-1,56
1461464390.0793223,-110,1,56
1461464390.1393402,-112,0,56
1461464390.1993475,-113,-1,56
1461464390.2593908,-112,0,56
1461464390.319479,-112,-1,56
1461464390.3794885,-111,0,56
1461464390.4395406,-112,0,56
1461464390.4995482,-113,-1,56
1461464390.5595572,-113,-1,56
1461464390.6195908,-112,-1,56
1461464390.6796062,-111,0,56
1461464390.7396653,-113,0,56
1461464390.799679,-113,-1,56
1461464390.8597171,-113,-1,56
1461464390.919763,-113,-1,56
1461464390.9798,-111,0,56
1461464391.039828,-112,0,56
1461464391.0998473,-112,1,56
1461464391.159843,-113,0,56
1461464391.2199776,-112,0,56
1461464391.2799182,-111,0,56
1461464391.3399773,-112,0,56
1461464391.4000106,-114,-1,56
1461464391.46005,-113,0,56
1461464391.5200756,-112,-1,56
1461464391.5801501,-111,0,56
1461464391.64015,-113,0,56
1461464391.7001796,-112,2,56
1461464391.7601707,-113,0,56
1461464391.820209,-112,0,56
1461464391.8802917,-113,-1,56
1461464391.9403086,-114,-1,56
1461464392.000348,-114,0,56
1461464392.0603805,-114,-1,57
1461464392.1203768,-112,0,56
1461464392.18053,-112,0,56
1461464392.2404332,-114,0,56
1461464392.3005085,-115,-1,57
1461464392.3605337,-114,-1,56
1461464392.4205592,-113,-1,56
1461464392.4805841,-113,-1,51
1461464392.5407012,-115,0,56
1461464392.6006606,-113,0,56
1461464392.6606877,-114,-1,57
1461464392.7207,-113,0,56
1461464392.7807214,-113,0,56
1461464392.8407476,-113,1,56
1461464392.9008157,-114,0,57
1461464392.9608877,-113,0,56
1461464393.020841,-113,0,56
1461464393.0809512,-115,-1,56
1461464393.1409256,-114,0,56
1461464393.2009623,-114,0,56
1461464393.2609963,-113,0,56
1461464393.3210144,-113,0,56
1461464393.3810449,-113,0,56
1461464393.441087,-115,0,56
1461464393.501143,-115,-1,56
1461464393.5611532,-113,0,56
1461464393.621223,-114,-1,57
1461464393.6813407,-114,-1,57
1461464393.7412353,-115,-1,56
1461464393.8012435,-115,0,56
1461464393.8613842,-114,-2,55
1461464393.9213932,-114,-1,56
1461464393.9814057,-117,-1,56
1461464394.04141,-114,1,56
1461464394.1014574,-115,-1,56
1461464394.1614673,-114,0,56
1461464394.2215056,-113,0,56
1461464394.2815242,-113,0,56
1461464394.3415484,-114,1,56
1461464394.40158,-115,0,56
1461464394.461641,-113,0,56
1461464394.5216675,-113,-1,56
1461464394.5816798,-113,0,56
1461464394.641709,-116,-1,56
1461464394.7018175,-115,0,56
1461464394.7618136,-115,-1,56
1461464394.8218231,-113,0,56
1461464394.8818595,-116,-1,56
1461464394.9419038,-116,0,56
1461464395.0019467,-115,0,57
1461464395.0619688,-114,0,56
1461464395.121978,-113,0,56
1461464395.1820245,-113,-1,56
1461464395.2420213,-115,0,56
1461464395.3020418,-116,0,57
1461464395.362132,-114,0,57
1461464395.4221523,-113,0,57
1461464395.4821978,-116,-1,57
1461464395.5422156,-116,0,56
1461464395.6022255,-116,0,56
1461464395.6622527,-115,0,56
1461464395.7233746,-132,0,56
1461464395.7823315,-115,0,56
1461464395.8423865,-116,-1,56
1461464395.9023933,-116,0,55
1461464395.962458,-116,-1,56
1461464396.0224807,-113,0,56
1461464396.0824907,-115,-1,56
1461464396.142523,-116,0,56
1461464396.2025523,-116,-1,56
1461464396.2625678,-115,0,56
1461464396.3226244,-115,-1,56
1461464396.3826628,-116,-2,56
1461464396.4427125,-117,-1,56
1461464396.5027196,-116,0,56
1461464396.562801,-115,0,56
1461464396.6228104,-115,0,56
1461464396.682832,-115,0,56
1461464396.7428281,-117,-1,56
1461464396.80285,-117,-1,56
1461464396.862896,-116,0,56
1461464396.9229636,-115,0,56
1461464396.9829693,-114,0,56
1461464397.0429947,-117,-1,56
1461464397.1030102,-115,1,56
1461464397.163044,-116,-1,56
1461464397.2231343,-115,0,56
1461464397.283132,-115,-1,56
1461464397.3431745,-128,0,56
1461464397.4031653,-117,0,56
1461464397.4632149,-116,-1,56
1461464397.5232735,-114,1,55
1461464397.583285,-115,0,56
1461464397.6433177,-117,-1,56
1461464397.7033381,-116,0,56
1461464397.7633543,-115,1,56
1461464397.8233757,-116,0,56
1461464397.883468,-119,-1,57
1461464397.9434924,-117,0,56
1461464398.0034947,-119,1,56
1461464398.0635424,-116,0,56
1461464398.1235585,-116,2,56
1461464398.1836457,-116,-1,56
1461464398.2436285,-118,-1,56
1461464398.3036475,-117,0,56
1461464398.3636892,-116,0,56
1461464398.4237113,-116,0,56
1461464398.4839163,-117,0,56
1461464398.5438237,-117,0,57
1461464398.603814,-118,-1,56
1461464398.6638463,-117,0,56
1461464398.7238874,-116,-1,56
1461464398.7838936,-117,0,56
1461464398.844226,-117,0,56
1461464398.9039977,-117,0,56
1461464398.9640193,-117,0,56
1461464399.0240984,-116,0,56
1461464399.084139,-119,0,56
1461464399.1441486,-117,0,56
1461464399.2041473,-117,0,56
1461464399.264205,-116,0,56
1461464399.3242245,-120,0,56
1461464399.3842208,-119,0,56
1461464399.4443133,-119,-1,56
1461464399.50433,-119,0,56
1461464399.5643349,-119,0,56
1461464399.624348,-120,-1,56
1461464399.6844537,-119,0,56
1461464399.7444441,-118,0,56
1461464399.8044553,-116,1,57
1461464399.8645225,-129,0,56
1461464399.924603,-117,0,56
1461464399.9845502,-119,-1,56
1461464400.044639,-122,-1,56
1461464400.1046734,-119,-1,56
1461464400.1646593,-117,0,56
1461464400.2246764,-117,0,56
1461464400.284702,-117,1,56
1461464400.3447855,-119,-1,56
1461464400.4048102,-118,-1,56
1461464400.4648688,-118,-1,56
1461464400.5249157,-117,-1,56
1461464400.5848835,-119,0,56
1461464400.6449327,-118,0,56
1461464400.7049756,-119,-2,56
1461464400.7649746,-116,1,56
1461464400.824978,-117,0,56
1461464400.8850734,-119,-1,56
1461464400.9450572,-118,0,56
1461464401.0051105,-120,-1,56
1461464401.0651133,-117,0,56
1461464401.125147,-117,0,57
1461464401.1851852,-119,-1,56
1461464401.245196,-119,0,56
1461464401.3052552,-119,-1,56
1461464401.365308,-117,0,56
1461464401.4253223,-117,0,56
1461464401.4853432,-119,0,56
1461464401.545367,-119,0,55
1461464401.605416,-119,-1,56
1461464401.6654594,-118,-1,56
1461464401.7254632,-117,0,56
1461464401.7855282,-120,-1,56
1461464401.8462977,-119,0,56
1461464401.9056246,-119,0,55
1461464401.9656682,-119,-2,55
1461464402.0256398,-118,-1,54
1461464402.0856519,-119,0,56
1461464402.1456838,-119,0,56
1461464402.2057116,-118,0,56
1461464402.265795,-118,0,56
1461464402.3258104,-118,0,56
1461464402.3858297,-120,0,55
1461464402.4458508,-119,0,56
1461464402.5058818,-119,0,58
1461464402.5659342,-118,0,56
1461464402.6259418,-117,0,56
1461464402.6859784,-120,0,56
1461464402.7460093,-119,0,56
1461464402.8060825,-120,0,56
1461464402.8661363,-117,0,59
1461464402.9261553,-118,0,56
1461464402.9861436,-120,0,56
1461464403.0461717,-119,0,57
1461464403.1062527,-119,0,56
1461464403.1662805,-119,-1,56
1461464403.2262926,-118,0,57
1461464403.2862973,-121,-1,56
1461464403.3463106,-120,0,56
1461464403.4063632,-119,0,56
1461464403.4664142,-119,0,56
1461464403.526442,-118,0,56
1461464403.5864513,-120,0,56
1461464403.6465223,-120,0,56
1461464403.7065346,-120,0,56
1461464403.7665699,-119,0,56
1461464403.8265944,-118,0,56
1461464403.8866503,-120,0,56
1461464403.9466531,-120,0,57
1461464404.0066695,-119,0,56
1461464404.0667002,-119,0,56
1461464404.1267579,-118,0,56
1461464404.1867843,-121,-1,56
1461464404.2467937,-120,0,56
1461464404.3068268,-120,-1,56
1461464404.3668604,-119,0,56
1461464404.4269125,-118,0,56
1461464404.4869578,-121,-1,56
1461464404.5469608,-121,0,56
1461464404.6070192,-120,0,56
1461464404.6670732,-120,0,56
1461464404.7271025,-120,0,56
1461464404.7876062,-121,-1,56
1461464404.8478084,-132,-11,52
1461464404.9072893,-120,0,56
1461464404.9672797,-120,0,56
1461464405.0273185,-118,0,56
1461464405.087322,-122,-1,56
1461464405.147347,-122,-1,56
1461464405.207385,-120,0,56
1461464405.2674181,-120,0,56
1461464405.3275623,-119,0,56
1461464405.3874905,-120,0,56
1461464405.4475946,-121,0,56
1461464405.5075545,-120,0,56
1461464405.5675879,-120,0,56
1461464405.6277142,-119,0,57
1461464405.6876478,-120,0,56
1461464405.7476654,-122,-1,56
1461464405.8076725,-121,0,56
1461464405.8678913,-120,0,56
1461464405.9278934,-119,0,59
1461464405.987809,-121,0,56
1461464406.0479171,-121,-1,56
1461464406.1078358,-121,0,56
1461464406.1678538,-120,0,56
1461464406.228026,-119,0,56
1461464406.287943,-122,-1,56
1461464406.3479688,-121,0,56
1461464406.40806,-122,0,56
1461464406.4680831,-121,0,56
1461464406.528265,-121,-1,56
1461464406.5881119,-119,3,57
1461464406.6482503,-117,0,56
1461464406.7081475,-120,0,56
1461464406.7681696,-120,0,56
1461464406.8282475,-117,1,56
1461464406.8882525,-123,-1,56
1461464406.9482715,-122,-1,56
1461464407.0082705,-122,-1,56
1461464407.0683017,-120,0,56
1461464407.128333,-121,-1,56
1461464407.1883903,-122,0,56
1461464407.2484195,-121,0,56
1461464407.3084278,-122,-1,56
1461464407.3684769,-120,0,56
1461464407.4285443,-122,0,56
1461464407.4885986,-124,-1,56
1461464407.5486035,-122,0,56
1461464407.6086297,-122,-1,56
1461464407.668647,-121,0,56
1461464407.7287111,-123,0,56
1461464407.7887247,-123,0,56
1461464407.84874,-121,0,56
1461464407.9087846,-122,-1,56
1461464407.9687872,-122,-1,56
1461464408.0287988,-121,0,56
1461464408.0889723,-123,0,56
1461464408.1489425,-124,-1,56
1461464408.2090666,-121,0,56
1461464408.2689674,-121,0,56
1461464408.3289826,-121,0,56
1461464408.3890057,-123,0,56
1461464408.4490855,-122,0,56
1461464408.5090833,-121,0,56
1461464408.569099,-121,0,57
1461464408.6291478,-122,-1,56
1461464408.6891775,-124,-1,56
1461464408.7492123,-123,0,56
1461464408.8092425,-122,-1,56
1461464408.8696449,-121,-1,56
1461464408.9292939,-121,0,56
1461464408.989378,-123,0,56
1461464409.0494123,-123,0,51
1461464409.109417,-121,0,56
1461464409.1694221,-122,-1,57
1461464409.2294686,-121,0,56
1461464409.2894855,-123,0,56
1461464409.3495066,-123,0,56
1461464409.4095962,-123,-1,56
1461464409.469628,-122,0,56
1461464409.5296216,-122,0,56
1461464409.5896459,-123,0,56
1461464409.6496692,-123,0,56
1461464409.7097397,-128,-1,56
1461464409.7697546,-121,0,56
1461464409.8297799,-122,0,56
1461464409.8898106,-123,0,56
1461464409.9498374,-123,0,56
1461464410.0098722,-123,0,56
1461464410.0699136,-121,0,57
1461464410.1299305,-121,1,56
1461464410.1899662,-124,-1,56
1461464410.2500403,-123,0,56
1461464410.3100524,-123,0,57
1461464410.370095,-122,-1,56
1461464410.4301088,-122,0,56
1461464410.490126,-123,0,56
1461464410.550155,-124,0,56
1461464410.6102135,-123,0,56
1461464410.6702502,-122,0,56
1461464410.7302759,-124,0,56
1461464410.790312,-124,-1,56
1461464410.8503242,-124,-1,56
1461464410.9104028,-124,0,56
1461464410.9704337,-123,-1,56
1461464411.0304155,-122,0,56
1461464411.0904381,-124,0,56
1461464411.1504655,-124,0,56
1461464411.2105508,-123,0,56
1461464411.2705688,-122,0,56
1461464411.330575,-122,-1,56
1461464411.3906314,-124,0,56
1461464411.4506872,-129,0,56
1461464411.5107136,-124,0,56
1461464411.570746,-144,3,56
1461464411.6307638,-124,0,58
1461464411.690775,-125,0,56
1461464411.7509847,-125,-1,59
1461464411.8108609,-124,0,56
1461464411.8709247,-122,0,56
1461464411.9309342,-125,-1,56
1461464411.990922,-124,0,56
1461464412.0509477,-124,0,56
1461464412.1109767,-124,0,57
1461464412.171057,-124,-1,56
1461464412.231114,-125,-1,56
1461464412.2910824,-125,-1,56
1461464412.3511128,-125,-1,56
1461464412.4111395,-124,0,57
1461464412.4712057,-123,0,56
1461464412.531224,-122,0,56
1461464412.5912757,-125,-1,56
1461464412.6513414,-145,0,56
1461464412.711316,-124,0,56
1461464412.7713184,-123,0,56
1461464412.8314908,-126,-2,56
1461464412.8914247,-125,0,56
1461464412.9514334,-125,0,57
1461464413.0114508,-125,-1,56
1461464413.0715141,-124,0,56
1461464413.1315498,-124,-1,56
1461464413.1915598,-125,0,56
1461464413.251589,-125,0,56
1461464413.3116133,-124,0,56
1461464413.3716376,-128,0,56
1461464413.4317148,-125,-2,56
1461464413.4919121,-126,-1,56
1461464413.55178,-126,0,56
1461464413.6133542,-125,0,56
1461464413.671846,-124,0,56
1461464413.7318692,-125,0,56
1461464413.791873,-125,0,56
1461464413.851903,-125,0,56
1461464413.9119632,-125,0,56
1461464413.9719725,-124,0,56
1461464414.0320168,-125,0,56
1461464414.092079,-126,0,56
1461464414.1520946,-126,0,56
1461464414.212108,-125,0,56
1461464414.2721171,-124,0,56
1461464414.3321764,-125,0,56
1461464414.3922014,-125,2,56
1461464414.452231,-126,-1,56
1461464414.512268,-124,0,56
1461464414.5722973,-125,-1,56
1461464414.6323533,-124,1,56
1461464414.6923969,-125,0,57
